orderid,customerid,date,timestamp,netsale,category,city,segment
ORD_0011560,CUST_00729,2023-09-17,2023-09-17 21:27:26.757630,633.59,Wellness,Riyadh,Retail
ORD_0011561,CUST_01571,2022-02-28,2022-02-28 00:00:00.000000,211.62,Wellness,Riyadh,Retail
ORD_0011562,CUST_01005,2025-01-18,2025-01-18 00:00:00.000000,100.36,Medication,Riyadh,Corporate
ORD_0011563,CUST_01003,2025-07-07,2025-07-07 00:00:00.000000,589.42,Personal Care,Dammam,Retail
ORD_0011564,CUST_00023,2022-09-29,2022-09-29 00:00:00.000000,328.84,Personal Care,Mecca,Retail
ORD_0011565,CUST_01871,2023-03-18,2023-03-18 00:00:00.000000,185.99,Medication,Medina,VIP
ORD_0011566,CUST_01728,2023-07-06,2023-07-06 00:00:00.000000,840.77,Personal Care,Medina,Retail
ORD_0011567,CUST_01696,2024-06-09,2024-06-09 00:00:00.000000,902.25,Personal Care,Riyadh,Retail
ORD_0011568,CUST_01415,2025-05-04,2025-05-04 00:00:00.000000,674.11,Medication,Dammam,Corporate
ORD_0011569,CUST_00883,2025-08-09,2025-08-09 00:00:00.000000,53.27,Medication,Jeddah,VIP
ORD_0011570,CUST_00613,2022-09-12,2022-09-12 00:00:00.000000,559.93,Wellness,Jeddah,Retail
ORD_0011571,CUST_00969,2025-03-24,2025-03-24 00:00:00.000000,51.47,Personal Care,Medina,Retail
ORD_0011572,CUST_00213,2024-09-17,2024-09-17 00:00:00.000000,123.69,Wellness,Mecca,Corporate
ORD_0011573,CUST_01110,2022-07-25,2022-07-25 00:00:00.000000,165.45,Personal Care,Mecca,Retail
ORD_0011574,CUST_01044,2025-08-14,2025-08-14 00:00:00.000000,998.76,Wellness,Riyadh,Retail
ORD_0011575,CUST_01683,2023-12-27,2023-12-27 00:00:00.000000,178.42,Personal Care,Jeddah,Retail
ORD_0011576,CUST_00668,2021-08-03,2021-08-03 00:00:00.000000,947.15,Medication,Medina,Retail
ORD_0011577,CUST_00287,2024-08-31,2024-08-31 00:00:00.000000,862.91,Wellness,Riyadh,Retail
ORD_0011578,CUST_01970,2021-05-17,2021-05-17 00:00:00.000000,41.11,Personal Care,Dammam,Retail
ORD_0011579,CUST_01471,2024-11-10,2024-11-10 00:00:00.000000,967.37,Wellness,Riyadh,Retail
ORD_0011580,CUST_01880,2021-01-23,2021-01-23 00:00:00.000000,120.74,Wellness,Dammam,Retail
ORD_0011581,CUST_01193,2021-07-15,2021-07-15 00:00:00.000000,250.02,Personal Care,Medina,Retail
ORD_0011582,CUST_01475,2024-10-14,2024-10-14 00:00:00.000000,263.14,Wellness,Medina,Corporate
ORD_0011583,CUST_01256,2025-01-13,2025-01-13 00:00:00.000000,805.71,Medication,Dammam,Retail
ORD_0011584,CUST_00298,2023-09-12,2023-09-12 00:00:00.000000,610.16,Wellness,Dammam,Retail
ORD_0011585,CUST_01067,2023-01-13,2023-01-13 00:00:00.000000,283.69,Medication,Medina,Retail
ORD_0011586,CUST_01155,2025-08-30,2025-08-30 00:00:00.000000,693.96,Personal Care,Dammam,Retail
ORD_0011587,CUST_00873,2025-03-06,2025-03-06 00:00:00.000000,500.43,Personal Care,Jeddah,Retail
ORD_0011588,CUST_01762,2022-08-17,2022-08-17 00:00:00.000000,813.26,Personal Care,Jeddah,Retail
ORD_0011589,CUST_01412,2025-03-26,2025-03-26 00:00:00.000000,899.39,Personal Care,Mecca,Retail
ORD_0011590,CUST_01554,2022-08-23,2022-08-23 00:00:00.000000,807.13,Personal Care,Riyadh,Retail
ORD_0011591,CUST_00618,2024-06-28,2024-06-28 00:00:00.000000,678.07,Medication,Mecca,Retail
ORD_0011592,CUST_00091,2024-07-23,2024-07-23 00:00:00.000000,985.19,Medication,Jeddah,Retail
ORD_0011593,CUST_01519,2025-08-03,2025-08-03 00:00:00.000000,710.67,Medication,Dammam,Retail
ORD_0011594,CUST_00750,2023-03-13,2023-03-13 00:00:00.000000,234.57,Wellness,Riyadh,Retail
ORD_0011595,CUST_01278,2023-04-11,2023-04-11 00:00:00.000000,132.12,Medication,Medina,Corporate
ORD_0011596,CUST_00413,2023-01-11,2023-01-11 00:00:00.000000,30.78,Personal Care,Medina,Retail
ORD_0011597,CUST_00177,2022-11-16,2022-11-16 00:00:00.000000,334.12,Personal Care,Medina,Retail
ORD_0011598,CUST_01322,2022-12-22,2022-12-22 00:00:00.000000,432.06,Medication,Riyadh,Retail
ORD_0011599,CUST_01348,2025-03-28,2025-03-28 00:00:00.000000,286.65,Wellness,Jeddah,Retail
ORD_0011600,CUST_00115,2023-01-08,2023-01-08 00:00:00.000000,127.72,Medication,Mecca,Retail
ORD_0011601,CUST_01757,2021-11-03,2021-11-03 00:00:00.000000,130.18,Personal Care,Mecca,Retail
ORD_0011602,CUST_01556,2023-10-24,2023-10-24 00:00:00.000000,628.26,Wellness,Riyadh,VIP
ORD_0011603,CUST_01223,2025-04-30,2025-04-30 00:00:00.000000,896.57,Personal Care,Riyadh,Retail
ORD_0011604,CUST_01454,2024-01-07,2024-01-07 00:00:00.000000,338.74,Medication,Jeddah,Retail
ORD_0011605,CUST_00974,2023-05-03,2023-05-03 00:00:00.000000,248.12,Wellness,Riyadh,Retail
ORD_0011606,CUST_00625,2024-11-12,2024-11-12 00:00:00.000000,137.58,Medication,Medina,Corporate
ORD_0011607,CUST_01615,2023-09-22,2023-09-22 00:00:00.000000,903.25,Personal Care,Dammam,Retail
ORD_0011608,CUST_00001,2024-07-20,2024-07-20 00:00:00.000000,110.99,Medication,Jeddah,Retail
ORD_0011609,CUST_01691,2021-04-18,2021-04-18 00:00:00.000000,24.7,Personal Care,Jeddah,Retail
ORD_0011610,CUST_00337,2023-02-26,2023-02-26 00:00:00.000000,288.23,Medication,Dammam,Corporate
ORD_0011611,CUST_00787,2024-04-27,2024-04-27 00:00:00.000000,777.6,Personal Care,Jeddah,Retail
ORD_0011612,CUST_01685,2025-06-03,2025-06-03 00:00:00.000000,327.95,Personal Care,Mecca,Retail
ORD_0011613,CUST_01280,2025-06-14,2025-06-14 00:00:00.000000,511.07,Wellness,Medina,Retail
ORD_0011614,CUST_01025,2024-01-02,2024-01-02 00:00:00.000000,861.54,Wellness,Medina,Retail
ORD_0011615,CUST_01224,2022-11-04,2022-11-04 00:00:00.000000,359.43,Wellness,Jeddah,Retail
ORD_0011616,CUST_01186,2025-04-06,2025-04-06 00:00:00.000000,904.94,Personal Care,Medina,Retail
ORD_0011617,CUST_01839,2022-05-29,2022-05-29 00:00:00.000000,284.32,Wellness,Jeddah,Retail
ORD_0011618,CUST_01093,2024-04-06,2024-04-06 00:00:00.000000,220.82,Wellness,Dammam,Retail
ORD_0011619,CUST_01263,2021-12-31,2021-12-31 00:00:00.000000,68.42,Medication,Dammam,Retail
ORD_0011620,CUST_00068,2025-07-02,2025-07-02 00:00:00.000000,25.63,Wellness,Medina,Retail
ORD_0011621,CUST_01255,2023-08-21,2023-08-21 00:00:00.000000,111.52,Medication,Dammam,Retail
ORD_0011622,CUST_00385,2025-06-23,2025-06-23 00:00:00.000000,972.05,Medication,Dammam,Retail
ORD_0011623,CUST_00814,2024-06-25,2024-06-25 00:00:00.000000,597.32,Wellness,Mecca,VIP
ORD_0011624,CUST_01636,2023-05-22,2023-05-22 00:00:00.000000,302.3,Personal Care,Jeddah,Retail
ORD_0011625,CUST_00486,2024-03-29,2024-03-29 00:00:00.000000,67.22,Wellness,Riyadh,Retail
ORD_0011626,CUST_01154,2024-07-15,2024-07-15 00:00:00.000000,575.54,Wellness,Mecca,VIP
ORD_0011627,CUST_00569,2021-09-12,2021-09-12 00:00:00.000000,525.57,Wellness,Riyadh,Retail
ORD_0011628,CUST_00225,2022-06-28,2022-06-28 00:00:00.000000,583.72,Wellness,Mecca,VIP
ORD_0011629,CUST_00756,2021-08-04,2021-08-04 00:00:00.000000,37.31,Wellness,Jeddah,Retail
ORD_0011630,CUST_01239,2022-06-05,2022-06-05 00:00:00.000000,833.06,Wellness,Riyadh,Retail
ORD_0011631,CUST_00672,2022-04-28,2022-04-28 00:00:00.000000,729.84,Wellness,Dammam,Retail
ORD_0011632,CUST_00724,2024-03-11,2024-03-11 00:00:00.000000,370.22,Personal Care,Dammam,Retail
ORD_0011633,CUST_00385,2020-09-18,2020-09-18 00:00:00.000000,534.73,Personal Care,Dammam,Retail
ORD_0011634,CUST_00890,2022-06-03,2022-06-03 00:00:00.000000,738.27,Personal Care,Dammam,Retail
ORD_0011635,CUST_01975,2022-05-21,2022-05-21 00:00:00.000000,270.65,Personal Care,Riyadh,VIP
ORD_0011636,CUST_00217,2022-12-22,2022-12-22 00:00:00.000000,773.58,Personal Care,Dammam,Retail
ORD_0011637,CUST_01052,2022-07-18,2022-07-18 00:00:00.000000,27.08,Personal Care,Medina,Corporate
ORD_0011638,CUST_01518,2024-02-10,2024-02-10 00:00:00.000000,875.72,Personal Care,Medina,Retail
ORD_0011639,CUST_01284,2023-08-16,2023-08-16 00:00:00.000000,192.32,Wellness,Jeddah,Retail
ORD_0011640,CUST_00081,2025-06-30,2025-06-30 00:00:00.000000,819.16,Personal Care,Dammam,Retail
ORD_0011641,CUST_01590,2024-02-07,2024-02-07 00:00:00.000000,138.25,Medication,Mecca,Retail
ORD_0011642,CUST_00511,2025-08-31,2025-08-31 00:00:00.000000,189.35,Personal Care,Mecca,Retail
ORD_0011643,CUST_01114,2021-08-23,2021-08-23 00:00:00.000000,103.16,Personal Care,Medina,Retail
ORD_0011644,CUST_01331,2021-09-03,2021-09-03 00:00:00.000000,182.11,Wellness,Medina,Retail
ORD_0011645,CUST_00201,2024-06-11,2024-06-11 00:00:00.000000,854.26,Wellness,Medina,Corporate
ORD_0011646,CUST_01029,2025-03-28,2025-03-28 00:00:00.000000,280.77,Wellness,Medina,VIP
ORD_0011647,CUST_00959,2023-03-02,2023-03-02 00:00:00.000000,787.53,Medication,Mecca,Retail
ORD_0011648,CUST_00125,2022-10-04,2022-10-04 00:00:00.000000,872.42,Wellness,Medina,VIP
ORD_0011649,CUST_01245,2023-06-14,2023-06-14 00:00:00.000000,884.06,Medication,Dammam,Retail
ORD_0011650,CUST_00376,2022-11-11,2022-11-11 00:00:00.000000,271.49,Personal Care,Riyadh,Retail
ORD_0011651,CUST_00617,2024-05-23,2024-05-23 00:00:00.000000,576.81,Wellness,Dammam,Retail
ORD_0011652,CUST_00179,2025-05-10,2025-05-10 00:00:00.000000,403.13,Personal Care,Mecca,Retail
ORD_0011653,CUST_00036,2022-07-06,2022-07-06 00:00:00.000000,986.63,Wellness,Jeddah,Retail
ORD_0011654,CUST_00057,2025-02-21,2025-02-21 00:00:00.000000,880.87,Wellness,Jeddah,Retail
ORD_0011655,CUST_00621,2025-01-31,2025-01-31 00:00:00.000000,314.69,Wellness,Riyadh,VIP
ORD_0011656,CUST_00348,2024-03-20,2024-03-20 00:00:00.000000,161.78,Wellness,Jeddah,Retail
ORD_0011657,CUST_00504,2024-10-23,2024-10-23 00:00:00.000000,905.2,Personal Care,Dammam,Retail
ORD_0011658,CUST_00444,2024-09-14,2024-09-14 00:00:00.000000,976.63,Personal Care,Jeddah,Corporate
ORD_0011659,CUST_00098,2023-09-21,2023-09-21 00:00:00.000000,902.67,Wellness,Riyadh,Retail
ORD_0011660,CUST_00995,2023-12-08,2023-12-08 00:00:00.000000,707.54,Personal Care,Riyadh,Retail
ORD_0011661,CUST_00609,2022-04-30,2022-04-30 00:00:00.000000,33.82,Medication,Medina,Retail
ORD_0011662,CUST_01715,2025-04-07,2025-04-07 00:00:00.000000,334.35,Wellness,Mecca,Retail
ORD_0011663,CUST_00018,2022-12-15,2022-12-15 00:00:00.000000,922.65,Personal Care,Jeddah,Retail
ORD_0011664,CUST_00134,2021-01-07,2021-01-07 00:00:00.000000,998.01,Medication,Mecca,Retail
ORD_0011665,CUST_01629,2024-08-01,2024-08-01 00:00:00.000000,448.91,Medication,Mecca,Retail
ORD_0011666,CUST_00670,2022-01-24,2022-01-24 00:00:00.000000,682.1,Personal Care,Medina,Retail
ORD_0011667,CUST_01047,2022-07-30,2022-07-30 00:00:00.000000,876.91,Medication,Mecca,Retail
ORD_0011668,CUST_00941,2021-03-03,2021-03-03 00:00:00.000000,768.74,Medication,Mecca,Retail
ORD_0011669,CUST_00422,2025-03-09,2025-03-09 00:00:00.000000,653.22,Wellness,Mecca,Corporate
ORD_0011670,CUST_00002,2022-01-02,2022-01-02 00:00:00.000000,471.89,Wellness,Riyadh,Retail
ORD_0011671,CUST_00355,2024-04-29,2024-04-29 00:00:00.000000,356.45,Medication,Mecca,Retail
ORD_0011672,CUST_00260,2025-08-07,2025-08-07 00:00:00.000000,970.47,Wellness,Medina,Retail
ORD_0011673,CUST_01342,2022-10-09,2022-10-09 00:00:00.000000,939.0,Medication,Riyadh,Retail
ORD_0011674,CUST_00168,2021-06-21,2021-06-21 00:00:00.000000,229.56,Medication,Mecca,VIP
ORD_0011675,CUST_01318,2025-08-25,2025-08-25 00:00:00.000000,908.96,Wellness,Riyadh,Retail
ORD_0011676,CUST_01765,2025-02-18,2025-02-18 00:00:00.000000,238.3,Personal Care,Jeddah,Retail
ORD_0011677,CUST_00817,2024-02-07,2024-02-07 21:27:26.757963,739.53,Medication,Riyadh,Retail
ORD_0011678,CUST_01115,2025-03-03,2025-03-03 00:00:00.000000,989.33,Medication,Medina,Retail
ORD_0011679,CUST_00476,2022-10-18,2022-10-18 00:00:00.000000,764.97,Wellness,Medina,Retail
ORD_0011680,CUST_01427,2024-07-07,2024-07-07 00:00:00.000000,235.52,Medication,Jeddah,Retail
ORD_0011681,CUST_01947,2025-07-04,2025-07-04 00:00:00.000000,939.63,Wellness,Dammam,Retail
ORD_0011682,CUST_00695,2022-07-18,2022-07-18 00:00:00.000000,692.71,Wellness,Mecca,Retail
ORD_0011683,CUST_01111,2022-07-17,2022-07-17 00:00:00.000000,253.0,Medication,Dammam,Retail
ORD_0011684,CUST_00226,2023-11-14,2023-11-14 00:00:00.000000,167.11,Personal Care,Medina,Retail
ORD_0011685,CUST_00849,2022-12-11,2022-12-11 00:00:00.000000,376.57,Medication,Riyadh,Corporate
ORD_0011686,CUST_00774,2022-09-07,2022-09-07 00:00:00.000000,210.22,Personal Care,Mecca,Retail
ORD_0011687,CUST_00096,2023-08-13,2023-08-13 00:00:00.000000,994.85,Wellness,Mecca,Corporate
ORD_0011688,CUST_01552,2024-04-25,2024-04-25 00:00:00.000000,718.66,Wellness,Dammam,Corporate
ORD_0011689,CUST_00006,2022-12-22,2022-12-22 00:00:00.000000,521.66,Medication,Riyadh,Retail
ORD_0011690,CUST_01703,2025-09-09,2025-09-09 00:00:00.000000,827.16,Wellness,Riyadh,Retail
ORD_0011691,CUST_00688,2024-12-23,2024-12-23 00:00:00.000000,277.6,Personal Care,Mecca,Retail
ORD_0011692,CUST_00179,2022-10-09,2022-10-09 00:00:00.000000,948.96,Medication,Mecca,Retail
ORD_0011693,CUST_00365,2021-12-19,2021-12-19 00:00:00.000000,553.84,Personal Care,Mecca,Retail
ORD_0011694,CUST_00399,2023-07-13,2023-07-13 00:00:00.000000,34.91,Wellness,Medina,Corporate
ORD_0011695,CUST_01177,2024-03-11,2024-03-11 00:00:00.000000,90.94,Wellness,Jeddah,Retail
ORD_0011696,CUST_01428,2024-03-14,2024-03-14 00:00:00.000000,355.02,Wellness,Mecca,Retail
ORD_0011697,CUST_01833,2023-01-06,2023-01-06 00:00:00.000000,742.13,Personal Care,Dammam,Retail
ORD_0011698,CUST_00771,2022-08-27,2022-08-27 00:00:00.000000,356.95,Medication,Riyadh,Retail
ORD_0011699,CUST_00209,2023-12-01,2023-12-01 00:00:00.000000,140.38,Medication,Riyadh,Retail
ORD_0011700,CUST_00624,2022-09-02,2022-09-02 00:00:00.000000,696.17,Wellness,Medina,Retail
ORD_0011701,CUST_00250,2023-12-24,2023-12-24 00:00:00.000000,979.92,Wellness,Riyadh,Retail
ORD_0011702,CUST_00705,2024-12-22,2024-12-22 00:00:00.000000,726.7,Medication,Jeddah,Retail
ORD_0011703,CUST_00096,2023-03-09,2023-03-09 00:00:00.000000,201.22,Medication,Mecca,Corporate
ORD_0011704,CUST_00473,2024-03-08,2024-03-08 00:00:00.000000,109.73,Wellness,Medina,Retail
ORD_0011705,CUST_00466,2021-07-30,2021-07-30 00:00:00.000000,668.83,Personal Care,Medina,Retail
ORD_0011706,CUST_00728,2021-09-26,2021-09-26 00:00:00.000000,814.87,Wellness,Dammam,Retail
ORD_0011707,CUST_01283,2024-11-25,2024-11-25 00:00:00.000000,176.65,Medication,Jeddah,Retail
ORD_0011708,CUST_00648,2021-09-14,2021-09-14 00:00:00.000000,959.4,Wellness,Medina,Retail
ORD_0011709,CUST_01540,2021-09-15,2021-09-15 00:00:00.000000,841.67,Personal Care,Mecca,Retail
ORD_0011710,CUST_01184,2021-04-24,2021-04-24 00:00:00.000000,730.93,Wellness,Medina,Retail
ORD_0011711,CUST_00878,2024-12-05,2024-12-05 00:00:00.000000,271.53,Personal Care,Jeddah,Retail
ORD_0011712,CUST_01430,2021-12-25,2021-12-25 00:00:00.000000,733.14,Personal Care,Jeddah,Retail
ORD_0011713,CUST_01767,2022-09-13,2022-09-13 00:00:00.000000,93.66,Personal Care,Riyadh,Retail
ORD_0011714,CUST_01778,2022-10-15,2022-10-15 00:00:00.000000,50.27,Wellness,Riyadh,Retail
ORD_0011715,CUST_00803,2022-03-22,2022-03-22 00:00:00.000000,67.09,Personal Care,Dammam,Retail
ORD_0011716,CUST_01891,2022-05-07,2022-05-07 00:00:00.000000,325.11,Wellness,Jeddah,Corporate
ORD_0011717,CUST_01840,2024-06-26,2024-06-26 00:00:00.000000,544.15,Wellness,Riyadh,Retail
ORD_0011718,CUST_00182,2022-01-21,2022-01-21 00:00:00.000000,216.23,Wellness,Jeddah,Retail
ORD_0011719,CUST_00431,2023-12-23,2023-12-23 00:00:00.000000,691.93,Wellness,Dammam,Retail
ORD_0011720,CUST_01582,2024-10-05,2024-10-05 00:00:00.000000,783.28,Personal Care,Mecca,Retail
ORD_0011721,CUST_01855,2024-06-02,2024-06-02 21:27:26.758090,743.06,Medication,Mecca,Retail
ORD_0011722,CUST_00371,2023-07-14,2023-07-14 00:00:00.000000,282.5,Medication,Riyadh,Retail
ORD_0011723,CUST_01007,2023-09-24,2023-09-24 00:00:00.000000,606.6,Wellness,Riyadh,Retail
ORD_0011724,CUST_00730,2024-11-13,2024-11-13 00:00:00.000000,483.65,Wellness,Medina,Retail
ORD_0011725,CUST_00436,2024-08-08,2024-08-08 00:00:00.000000,365.46,Medication,Dammam,Corporate
ORD_0011726,CUST_01134,2023-08-26,2023-08-26 00:00:00.000000,118.01,Medication,Riyadh,Retail
ORD_0011727,CUST_00340,2024-09-25,2024-09-25 00:00:00.000000,775.78,Medication,Mecca,Retail
ORD_0011728,CUST_00530,2024-04-08,2024-04-08 00:00:00.000000,276.4,Medication,Medina,Retail
ORD_0011729,CUST_01943,2021-10-23,2021-10-23 00:00:00.000000,418.09,Wellness,Dammam,VIP
ORD_0011730,CUST_01390,2024-11-26,2024-11-26 00:00:00.000000,553.25,Personal Care,Jeddah,Retail
ORD_0011731,CUST_00323,2021-12-06,2021-12-06 00:00:00.000000,180.09,Wellness,Mecca,Retail
ORD_0011732,CUST_01390,2023-10-25,2023-10-25 00:00:00.000000,641.67,Wellness,Jeddah,Retail
ORD_0011733,CUST_00929,2024-02-06,2024-02-06 00:00:00.000000,545.15,Personal Care,Riyadh,Corporate
ORD_0011734,CUST_00809,2025-03-20,2025-03-20 00:00:00.000000,626.89,Wellness,Medina,Retail
ORD_0011735,CUST_00616,2024-03-06,2024-03-06 00:00:00.000000,98.77,Medication,Jeddah,Retail
ORD_0011736,CUST_01288,2023-08-21,2023-08-21 00:00:00.000000,474.2,Personal Care,Mecca,Retail
ORD_0011737,CUST_00190,2022-06-14,2022-06-14 00:00:00.000000,149.86,Wellness,Jeddah,Retail
ORD_0011738,CUST_00131,2023-02-07,2023-02-07 00:00:00.000000,218.92,Wellness,Medina,Corporate
ORD_0011739,CUST_00479,2024-05-09,2024-05-09 00:00:00.000000,147.05,Wellness,Jeddah,VIP
ORD_0011740,CUST_01358,2023-05-04,2023-05-04 00:00:00.000000,132.96,Medication,Riyadh,Retail
ORD_0011741,CUST_01501,2025-05-08,2025-05-08 00:00:00.000000,364.56,Personal Care,Dammam,Retail
ORD_0011742,CUST_01892,2025-08-19,2025-08-19 00:00:00.000000,644.72,Wellness,Jeddah,Retail
ORD_0011743,CUST_01483,2023-07-14,2023-07-14 00:00:00.000000,782.71,Wellness,Jeddah,Retail
ORD_0011744,CUST_00353,2024-10-27,2024-10-27 00:00:00.000000,964.56,Wellness,Mecca,Retail
ORD_0011745,CUST_00903,2024-10-30,2024-10-30 00:00:00.000000,863.5,Personal Care,Riyadh,Retail
ORD_0011746,CUST_01971,2025-01-04,2025-01-04 00:00:00.000000,570.4,Personal Care,Mecca,Retail
ORD_0011747,CUST_01253,2025-06-06,2025-06-06 00:00:00.000000,229.58,Wellness,Dammam,Retail
ORD_0011748,CUST_00329,2022-09-26,2022-09-26 00:00:00.000000,720.13,Medication,Mecca,VIP
ORD_0011749,CUST_01153,2021-03-25,2021-03-25 00:00:00.000000,820.4,Personal Care,Medina,Corporate
ORD_0011750,CUST_01603,2025-09-10,2025-09-10 00:00:00.000000,590.55,Medication,Jeddah,Retail
ORD_0011751,CUST_01058,2025-07-17,2025-07-17 00:00:00.000000,573.14,Personal Care,Jeddah,Retail
ORD_0011752,CUST_00431,2025-05-20,2025-05-20 00:00:00.000000,334.05,Personal Care,Dammam,Retail
ORD_0011753,CUST_01024,2022-08-01,2022-08-01 00:00:00.000000,541.58,Wellness,Riyadh,Retail
ORD_0011754,CUST_00022,2023-08-17,2023-08-17 00:00:00.000000,56.07,Wellness,Dammam,Retail
ORD_0011755,CUST_00192,2024-08-29,2024-08-29 00:00:00.000000,104.91,Wellness,Jeddah,Retail
ORD_0011756,CUST_01984,2023-08-29,2023-08-29 00:00:00.000000,347.0,Personal Care,Jeddah,Retail
ORD_0011757,CUST_00833,2022-03-04,2022-03-04 00:00:00.000000,89.97,Personal Care,Medina,Retail
ORD_0011758,CUST_01543,2024-07-19,2024-07-19 00:00:00.000000,927.45,Personal Care,Mecca,Retail
ORD_0011759,CUST_00362,2022-09-21,2022-09-21 00:00:00.000000,245.44,Medication,Jeddah,Retail
ORD_0011760,CUST_01962,2022-10-25,2022-10-25 00:00:00.000000,283.75,Wellness,Dammam,Retail
ORD_0011761,CUST_00170,2023-07-25,2023-07-25 00:00:00.000000,600.91,Medication,Medina,Corporate
ORD_0011762,CUST_01331,2021-03-20,2021-03-20 00:00:00.000000,88.3,Personal Care,Medina,Retail
ORD_0011763,CUST_00435,2022-06-14,2022-06-14 00:00:00.000000,553.21,Wellness,Dammam,Corporate
ORD_0011764,CUST_00683,2021-12-16,2021-12-16 00:00:00.000000,107.47,Medication,Mecca,Retail
ORD_0011765,CUST_00150,2025-02-13,2025-02-13 00:00:00.000000,974.63,Personal Care,Medina,Retail
ORD_0011766,CUST_01966,2024-07-25,2024-07-25 00:00:00.000000,310.98,Medication,Mecca,Retail
ORD_0011767,CUST_00262,2022-03-20,2022-03-20 00:00:00.000000,960.45,Medication,Jeddah,Retail
ORD_0011768,CUST_00114,2023-06-15,2023-06-15 00:00:00.000000,582.45,Medication,Dammam,Retail
ORD_0011769,CUST_00048,2023-05-16,2023-05-16 00:00:00.000000,707.37,Medication,Riyadh,Retail
ORD_0011770,CUST_00310,2024-05-07,2024-05-07 00:00:00.000000,58.79,Wellness,Mecca,Retail
ORD_0011771,CUST_01796,2020-07-04,2020-07-04 00:00:00.000000,813.22,Personal Care,Jeddah,Retail
ORD_0011772,CUST_00898,2021-12-09,2021-12-09 00:00:00.000000,823.71,Personal Care,Mecca,Retail
ORD_0011773,CUST_00827,2025-06-19,2025-06-19 00:00:00.000000,539.89,Medication,Mecca,Retail
ORD_0011774,CUST_01131,2021-06-20,2021-06-20 00:00:00.000000,390.59,Wellness,Dammam,Retail
ORD_0011775,CUST_00123,2022-03-18,2022-03-18 00:00:00.000000,672.91,Personal Care,Jeddah,Retail
ORD_0011776,CUST_00984,2024-02-23,2024-02-23 00:00:00.000000,236.96,Wellness,Medina,Retail
ORD_0011777,CUST_01188,2025-05-15,2025-05-15 00:00:00.000000,421.32,Personal Care,Medina,Retail
ORD_0011778,CUST_00716,2023-11-03,2023-11-03 00:00:00.000000,37.86,Medication,Dammam,VIP
ORD_0011779,CUST_00445,2023-09-30,2023-09-30 00:00:00.000000,345.77,Medication,Mecca,Retail
ORD_0011780,CUST_00331,2023-04-27,2023-04-27 00:00:00.000000,237.31,Medication,Jeddah,Retail
ORD_0011781,CUST_00884,2025-02-23,2025-02-23 00:00:00.000000,273.28,Medication,Dammam,Retail
ORD_0011782,CUST_00952,2021-10-12,2021-10-12 00:00:00.000000,437.67,Wellness,Dammam,Retail
ORD_0011783,CUST_00611,2023-11-18,2023-11-18 00:00:00.000000,42.41,Wellness,Mecca,Retail
ORD_0011784,CUST_01054,2022-03-14,2022-03-14 00:00:00.000000,199.81,Personal Care,Medina,Retail
ORD_0011785,CUST_00533,2024-01-06,2024-01-06 00:00:00.000000,953.43,Wellness,Jeddah,Retail
ORD_0011786,CUST_00369,2021-02-03,2021-02-03 00:00:00.000000,891.94,Wellness,Medina,Retail
ORD_0011787,CUST_00465,2021-02-13,2021-02-13 00:00:00.000000,118.81,Personal Care,Mecca,Retail
ORD_0011788,CUST_01509,2025-07-14,2025-07-14 00:00:00.000000,908.16,Personal Care,Jeddah,Retail
ORD_0011789,CUST_01719,2022-01-24,2022-01-24 00:00:00.000000,881.64,Medication,Riyadh,Retail
ORD_0011790,CUST_00315,2023-05-15,2023-05-15 00:00:00.000000,827.32,Wellness,Riyadh,Retail
ORD_0011791,CUST_00028,2023-11-20,2023-11-20 00:00:00.000000,967.66,Personal Care,Mecca,Retail
ORD_0011792,CUST_00802,2022-02-21,2022-02-21 00:00:00.000000,473.33,Personal Care,Mecca,Retail
ORD_0011793,CUST_01029,2021-12-31,2021-12-31 00:00:00.000000,786.08,Personal Care,Medina,VIP
ORD_0011794,CUST_00306,2025-03-23,2025-03-23 00:00:00.000000,734.25,Personal Care,Jeddah,Corporate
ORD_0011795,CUST_01496,2025-08-10,2025-08-10 00:00:00.000000,717.56,Personal Care,Dammam,Retail
ORD_0011796,CUST_01184,2023-02-01,2023-02-01 00:00:00.000000,34.25,Personal Care,Medina,Retail
